-48
-45
-45
-44
-45
-45
-46
-45
-45
-44
-49
-49
-49
-48
-47
-47
-46
-45
-44
-44
-43
-44
-45
-45
-44
-45
-46
-45
-44
-44
-45
-46
-46
-46
-46
-47
-46
-46
-46
-46
-45
-45
-43
-41
-41
-40
-39
-39
-40
-41
-41
-41
-40
-40
-40
-40
-40
-40
-40
-41
