-55
-55
-55
-55
-54
-54
-55
-56
-56
-56
-56
-56
-56
-56
-56
-55
-54
-54
-54
-54
-54
-54
-53
-52
-52
-52
-53
-53
-54
-55
-55
-55
-55
-56
-57
-57
-57
-57
-57
-57
-57
-57
-57
-57
-57
-57
-57
-57
-57
-57
-57
-57
-56
-56
-55
-55
-55
-54
-53
-53
