-54
-54
-54
-54
-54
-54
-53
-52
-51
-50
-50
-51
-52
-52
-52
-52
-52
-52
-52
-52
-52
-52
-52
-52
-52
-52
-52
-52
-53
-53
-53
-53
-53
-53
-53
-53
-53
-53
-53
-53
-53
-53
-53
-53
-53
-53
-53
-53
-52
-51
-49
-49
-50
-50
-50
-50
-50
-50
-50
-51
